Row;Arabidopsis thaliana;Brachypodium distachyon;Musa acuminata;Oryza sativa;Phoenix dactylifera;Sorghum bicolor
3152;1;1;1;1;1;1
1931;1;1;1;1;1;1
17979;0;0;1;0;0;0
11273;0;1;1;1;1;1
499;1;1;0;1;1;1
1068;1;1;1;1;1;1
8103;1;1;1;1;1;1
6549;1;1;1;1;1;1
21207;0;0;0;1;0;1
10158;1;1;1;1;1;1
744;1;1;1;1;1;1
17364;0;1;0;1;0;1
1811;1;1;1;1;1;1
16527;0;1;0;1;0;1
3546;1;1;1;1;1;1
6108;1;1;1;1;1;1
7711;0;1;1;1;1;1
5728;1;1;1;1;1;1
5049;1;1;1;1;1;1
17128;0;1;0;1;0;1
22996;0;0;0;1;0;1
2459;1;1;1;1;1;1
22779;0;0;0;1;0;1
590;1;1;1;1;1;1
5647;1;1;1;1;1;1
19957;0;0;0;1;0;0
18022;0;0;1;0;0;0
1052;1;1;1;1;1;1
4932;1;1;1;1;1;1
9415;1;1;1;1;1;1
18695;1;0;0;0;0;0
12287;1;1;1;1;0;1
12876;0;1;0;1;0;1
16400;0;1;0;1;0;1
19560;0;1;0;0;0;0
20009;0;0;0;1;0;0
11439;1;1;1;1;0;1
17083;0;1;0;1;0;1
6058;1;1;1;1;1;1
6527;1;1;1;1;1;1
6718;1;1;1;1;1;1
2201;1;1;1;1;1;1
10179;1;1;1;1;1;1
17166;0;1;0;1;0;1
9780;1;1;1;1;1;1
21202;0;0;0;1;0;1
20531;0;0;0;0;0;1
2344;1;1;1;1;1;1
7103;0;1;0;1;0;0
22179;0;1;0;0;0;1
12705;1;0;0;0;0;0
9103;1;1;1;1;1;1
1257;1;1;1;1;1;1
22384;0;1;0;1;0;0
5567;1;1;1;1;1;1
9726;1;1;1;1;1;1
22883;0;0;0;1;0;1
22896;0;0;0;1;0;1
15178;1;0;0;0;0;0
5305;1;1;1;1;0;1
11672;1;1;1;1;0;1
15532;0;1;0;1;0;1
16834;0;1;0;1;0;1
9993;1;1;1;1;1;1
2599;1;1;1;1;1;1
10722;1;1;1;0;0;1
21985;0;0;0;1;0;1
2980;0;1;0;1;0;1
7861;0;1;1;1;1;1
3135;1;1;1;1;1;1
14133;0;0;0;1;0;0
4256;1;1;1;1;1;0
4820;1;1;1;1;1;1
6305;1;1;1;1;1;1
15319;0;0;0;1;0;0
21272;0;0;0;1;0;1
3281;0;1;1;1;1;1
12621;1;0;1;0;1;0
15044;0;0;0;1;0;0
13924;0;1;0;1;1;1
20844;0;0;0;1;0;0
4899;0;1;0;1;0;1
15103;0;0;0;1;0;0
18129;0;0;1;0;0;0
13915;1;0;0;1;1;1
14220;0;0;1;0;0;0
755;0;0;0;0;0;1
20187;0;0;1;0;0;0
2471;1;1;1;1;1;1
21560;0;0;1;0;0;1
6;1;1;1;1;1;1
18690;1;0;0;0;0;0
14278;0;0;0;0;1;0
12558;0;0;1;0;0;1
6605;1;1;1;1;1;1
430;1;1;0;1;0;1
1503;1;1;1;1;1;1
12778;1;0;0;0;0;0
7134;0;0;1;1;1;1
264;0;1;1;1;0;1
5469;1;1;1;1;1;1
8537;1;1;1;1;1;1
9455;1;1;1;1;1;1
2786;1;1;1;1;1;1
9323;1;1;1;1;1;1
17511;0;1;0;1;0;1
3568;1;0;0;0;1;0
21855;1;0;0;0;1;0
5254;1;1;1;1;1;1
2425;1;1;1;1;1;1
12657;0;0;1;0;1;0
17460;0;1;0;1;0;1
21957;0;1;0;1;0;0
6747;1;1;1;1;1;1
23061;0;0;0;1;0;1
7227;0;1;1;1;1;1
6160;1;1;1;1;1;1
12768;1;1;0;0;0;1
18521;1;0;0;0;0;0
20706;0;1;0;0;0;0
15276;0;0;0;1;0;0
12512;0;1;0;1;0;0
13198;0;0;0;1;0;1
12153;0;1;1;1;1;1
4110;1;1;1;1;0;1
13240;0;0;1;1;0;0
17649;0;1;0;1;0;1
7817;0;1;0;1;0;0
12982;0;1;0;1;0;1
14422;1;0;0;0;0;0
6196;1;1;1;1;1;1
15218;0;0;0;0;0;1
2749;1;1;1;1;1;1
9950;1;1;1;1;1;1
15270;0;0;0;1;0;0
11757;1;1;1;1;0;1
18879;1;0;0;0;0;0
14028;0;1;0;1;0;1
18223;0;0;1;0;0;0
504;0;1;0;1;0;1
8605;1;1;1;1;1;1
14363;0;0;1;0;1;0
20224;0;0;1;0;0;0
11209;1;1;1;1;0;1
12386;1;1;0;1;1;1
20233;0;0;1;0;0;0
14958;0;0;0;1;0;0
2963;1;1;1;1;1;1
10152;1;1;1;1;1;1
21231;0;0;0;1;0;1
8262;1;1;1;1;1;1
22369;0;1;0;0;0;1
20422;1;0;0;0;0;0
13851;1;1;0;1;0;1
21830;1;0;1;0;0;0
12132;1;1;1;1;0;1
14615;0;0;0;0;0;1
14067;0;0;0;1;0;0
9723;1;1;1;1;1;1
1855;1;1;1;1;1;1
13336;1;0;0;0;0;0
446;0;1;0;1;0;1
18807;1;0;0;0;0;0
8707;1;1;1;1;1;1
14874;0;0;0;1;1;0
3262;1;1;1;1;1;1
13799;1;0;1;1;0;1
3137;1;1;1;1;1;1
2337;1;1;1;1;1;1
1476;1;1;1;1;1;1
11190;0;1;1;1;1;1
14623;0;0;0;1;0;1
18732;1;0;0;0;0;0
18551;1;0;0;0;0;0
11436;1;1;0;1;1;1
13054;0;1;0;1;0;1
1544;1;1;1;1;1;1
3260;1;1;1;1;0;1
16398;0;1;0;1;0;1
11718;1;1;1;1;0;1
7122;0;1;0;1;0;1
20924;0;0;0;1;0;0
19259;0;0;0;0;0;1
3189;1;1;1;1;0;1
15201;1;0;0;0;0;0
4739;1;1;1;1;1;1
13844;1;1;0;1;0;1
10664;1;0;1;1;0;1
3774;1;1;1;1;1;1
3186;1;1;1;1;1;1
19473;0;0;0;0;1;0
12310;0;1;1;1;1;1
2991;1;1;1;1;1;1
18854;1;0;0;0;0;0
20128;0;0;1;0;0;0
13000;0;0;0;1;1;1
12436;0;1;0;1;0;1
20178;0;0;1;0;0;0
10;0;1;0;1;0;1
11495;1;1;1;1;0;1
21798;0;1;0;0;0;1
21144;0;0;0;1;0;1
6936;1;1;1;1;1;1
7693;0;0;0;1;0;1
8496;1;1;1;1;1;1
22602;0;0;0;1;0;1
19610;0;0;0;0;1;0
10962;0;1;0;0;0;0
4740;1;0;1;1;1;1
20127;0;0;1;0;0;0
21475;0;0;1;0;1;0
17512;0;1;0;1;0;1
15470;0;1;0;1;0;1
6837;1;1;1;1;1;1
3630;1;0;0;0;0;0
22974;0;0;0;1;0;1
5897;1;1;1;1;1;1
14776;1;0;0;0;1;0
8250;1;1;1;1;1;1
7050;1;1;1;1;1;1
1921;1;1;1;1;0;1
7484;1;1;1;1;0;1
13584;0;1;0;1;1;1
357;1;1;1;1;1;1
7657;0;1;1;0;1;1
6050;1;1;1;1;1;1
22383;0;1;0;1;0;0
12965;0;0;0;1;0;1
887;1;1;1;1;1;1
21388;0;0;1;0;1;0
10328;1;1;1;1;1;1
9907;1;1;1;1;1;1
5343;1;1;1;1;1;1
4406;1;1;1;1;1;1
11528;0;1;1;1;1;1
14556;0;0;0;0;0;1
19507;0;0;0;0;1;0
82;1;1;1;1;1;1
22930;0;0;0;1;0;1
5047;1;1;1;1;1;1
16306;0;1;0;1;0;1
21122;0;0;0;1;0;1
20944;0;0;0;1;0;0
14879;0;1;0;0;0;0
20277;1;0;0;0;0;0
21562;0;0;1;0;1;0
13651;1;1;1;0;0;1
20251;1;0;0;0;0;0
21588;0;0;1;0;1;0
18088;0;0;1;0;0;0
14834;0;1;0;0;0;1
1676;1;1;1;1;1;1
11978;1;1;1;1;0;1
6885;1;1;1;1;1;1
3869;1;1;0;1;0;0
8225;1;1;1;1;1;1
993;1;1;1;1;1;1
8005;1;1;1;1;1;1
5133;1;1;1;1;0;1
17060;0;1;0;1;0;1
7581;1;1;1;1;0;1
3808;1;0;0;0;0;0
21146;0;0;0;1;0;1
22763;0;0;0;1;0;1
14201;0;0;1;0;0;0
6457;1;1;1;1;1;1
8749;1;1;1;1;1;1
15790;0;1;0;1;0;1
5881;0;1;1;1;0;1
18519;1;0;0;0;0;0
21069;0;0;0;1;0;0
6874;1;1;1;1;1;1
22498;0;1;0;0;0;1
19269;0;0;0;0;0;1
14128;0;0;0;1;0;0
8097;1;1;1;1;1;1
9633;1;1;1;1;1;1
14243;0;0;1;0;0;0
7867;0;0;0;1;0;0
16857;0;1;0;1;0;1
20231;0;0;1;0;0;0
6346;0;1;1;1;0;1
4970;0;1;0;1;0;0
11645;1;1;1;1;0;1
12082;1;0;1;1;1;1
1672;1;1;1;1;1;1
2784;1;1;1;1;1;1
17348;0;1;0;1;0;1
23142;0;0;0;1;0;1
1402;0;1;1;1;1;1
18132;0;0;1;0;0;0
14658;0;0;0;0;0;1
1579;1;1;1;1;1;1
11204;1;1;1;1;0;1
21351;0;0;1;0;1;0
15112;0;0;0;1;0;0
9668;1;1;1;1;1;1
19397;0;0;0;0;1;0
2229;1;1;1;1;1;1
20778;0;0;0;1;0;0
17442;0;1;0;1;0;1
7991;1;1;1;1;1;1
22897;0;0;0;1;0;1
12840;0;0;1;1;1;0
8602;1;1;1;1;1;1
8831;1;1;1;1;1;1
13938;1;1;0;1;0;1
17858;0;0;1;0;0;0
22321;0;1;0;1;0;0
18226;0;0;1;0;0;0
15420;0;1;0;1;0;1
20202;0;0;0;0;1;0
16908;0;1;0;1;0;1
20469;1;0;0;0;0;0
16791;0;1;0;1;0;1
11280;1;1;1;1;0;1
5623;1;1;1;1;1;1
19742;0;1;0;0;0;0
18561;1;0;0;0;0;0
1114;1;1;1;1;1;1
7162;0;0;1;0;0;0
18147;0;0;1;0;0;0
22172;0;1;0;1;0;0
11803;0;1;1;1;1;1
4430;1;1;1;1;1;1
18202;0;0;0;0;1;0
14397;1;0;0;0;0;0
22564;0;1;0;0;0;1
21319;0;0;0;1;0;1
21511;0;0;1;0;1;0
6170;1;1;1;1;1;1
12312;1;1;1;1;0;1
16025;0;1;0;1;0;1
7369;1;1;1;1;0;1
16180;1;0;1;0;1;0
20268;1;0;0;0;0;0
902;0;0;0;1;0;0
12952;0;0;1;1;0;1
20605;0;0;0;0;0;1
7862;0;1;1;1;1;1
9766;1;1;1;1;1;1
184;1;1;1;1;1;1
2081;1;1;1;1;1;1
6875;1;1;1;1;1;1
15123;0;0;0;1;0;0
539;1;1;1;1;1;1
10949;0;1;0;1;1;1
17789;0;0;0;1;0;0
22985;0;0;0;1;0;1
6368;1;1;1;1;1;1
15338;0;1;0;1;0;1
12934;0;0;0;0;0;1
21716;1;0;1;0;0;0
11430;0;1;1;1;1;1
2676;1;1;1;1;1;1
18997;0;0;0;0;0;1
16494;0;1;0;1;0;1
9377;1;1;1;1;1;1
2571;1;1;1;1;1;1
5981;1;1;1;1;1;1
13372;0;0;0;1;0;0
15721;0;1;0;1;0;1
11693;1;1;1;1;0;1
11201;1;1;0;1;1;1
229;0;1;1;1;1;1
19698;0;1;0;0;0;0
1;0;0;1;0;1;0
7347;1;1;1;1;0;1
3101;1;1;1;1;0;1
17202;0;1;0;0;1;1
6799;1;1;1;1;1;1
3550;1;1;1;1;1;1
4785;1;1;1;1;1;1
20221;0;0;1;0;0;0
2467;1;1;1;1;1;1
3279;1;1;1;1;1;1
21833;1;0;0;0;1;0
7577;1;1;1;1;0;1
13649;1;1;1;1;0;0
4516;1;1;1;1;1;1
13055;0;1;0;1;0;1
22971;0;0;0;1;0;1
7749;0;1;1;1;1;1
13001;0;1;0;1;0;1
20817;0;0;0;1;0;0
2195;1;1;1;1;1;1
8144;1;1;1;1;1;1
3671;1;1;1;1;1;1
2720;1;1;1;1;1;1
4274;1;1;1;1;1;1
17808;0;0;0;1;0;0
5748;1;1;1;1;1;1
6940;1;1;1;1;1;1
20159;0;0;0;1;0;0
7382;0;1;1;1;1;1
9356;1;1;1;1;1;1
18888;1;0;0;0;0;0
21912;0;1;0;0;0;1
6792;1;1;1;1;1;1
15399;0;1;0;1;0;1
6416;0;1;0;1;0;1
6654;0;1;0;1;0;0
9932;1;1;1;1;1;1
11855;0;1;1;1;1;1
58;1;1;1;1;1;1
6125;1;1;1;1;0;1
15414;0;1;0;1;0;1
5652;1;1;1;1;1;1
18375;0;0;1;0;0;0
21171;0;0;0;1;0;1
13406;1;1;0;1;0;1
19904;0;0;0;1;0;0
1578;1;1;1;1;1;1
3720;1;1;1;1;1;1
6525;0;1;0;1;0;1
5826;1;1;1;1;1;1
11617;1;1;1;1;0;1
17109;0;1;0;1;0;1
7458;0;1;1;1;1;1
13579;0;1;1;1;0;1
7299;1;0;1;0;0;0
18203;0;0;1;0;0;0
16074;1;0;1;0;1;0
15903;0;1;0;1;0;1
3662;1;1;1;1;1;1
16270;0;1;0;1;0;1
18013;0;0;0;0;1;0
3624;1;1;1;1;0;1
16060;0;0;1;1;0;1
14706;0;0;1;0;1;0
21198;0;0;0;1;0;1
9897;1;1;1;1;1;1
4142;1;1;1;1;1;1
4381;1;1;1;1;1;1
23077;0;0;0;1;0;1
9116;1;1;1;1;1;1
10748;1;1;1;0;0;1
5111;1;1;1;1;1;1
13637;1;1;1;0;0;1
10136;1;1;1;1;1;1
4085;1;1;1;1;1;1
22040;0;1;0;1;0;0
10180;1;1;1;1;1;1
11575;1;1;1;1;0;1
20620;0;0;0;0;0;1
4880;1;1;1;1;0;1
11181;1;1;1;1;0;1
11509;1;1;1;1;0;1
1188;1;1;1;1;1;1
13908;1;1;0;1;0;1
21438;0;0;1;0;1;0
12884;0;1;0;1;0;1
12685;1;0;1;0;0;1
14460;1;0;0;0;0;0
12632;0;0;1;0;0;1
17255;0;1;0;1;0;1
3402;1;1;1;1;1;1
9866;1;1;1;1;1;1
21417;0;0;1;0;1;0
21320;0;0;0;1;0;1
13770;0;1;1;1;0;1
6956;1;1;1;1;1;1
22660;0;0;0;1;0;1
11397;1;1;1;1;0;1
21531;0;0;1;0;1;0
4882;0;0;0;0;0;1
1699;1;1;1;1;0;1
4788;1;1;1;1;1;1
3387;1;1;1;1;1;1
11437;1;1;0;1;1;1
18961;0;0;0;0;1;0
13138;0;1;0;1;0;1
13697;1;0;1;0;1;1
9549;1;1;1;1;1;1
12335;1;1;0;0;1;1
16756;0;1;0;1;0;1
13765;0;0;1;1;1;1
18693;1;0;0;0;0;0
20617;0;0;0;0;0;1
3129;1;1;1;1;1;1
7207;1;1;1;1;1;0
5304;1;0;1;0;1;0
21203;0;0;0;1;0;1
6401;1;1;1;1;1;1
10825;0;0;1;1;1;1
18741;1;0;0;0;0;0
7182;1;1;1;1;0;1
3540;1;1;1;1;1;1
3902;1;1;1;1;1;1
10244;1;1;1;1;1;1
17537;0;1;0;1;0;1
273;1;1;1;1;1;1
4421;1;1;1;1;1;1
11612;0;1;1;1;1;1
11798;1;1;0;1;1;1
2012;1;1;1;1;1;1
10241;1;1;1;1;1;1
7485;1;1;1;1;0;1
19900;0;0;0;1;0;0
22039;0;1;0;1;0;0
10222;1;1;1;1;1;1
8724;1;1;1;1;1;1
2028;1;1;1;1;1;1
1735;1;1;1;1;1;1
10095;1;1;1;1;1;1
2837;1;1;1;1;1;1
7537;1;0;0;0;0;0
16971;0;1;0;1;0;1
19557;0;1;0;0;0;0
15481;0;1;0;1;0;1
2265;1;1;1;1;0;1
8189;1;1;1;1;1;1
7243;0;0;1;0;0;0
11424;0;1;1;1;1;1
138;1;1;0;1;0;0
8019;1;1;1;1;1;1
839;1;1;1;1;1;1
3644;1;1;1;1;1;1
22243;0;1;0;1;0;0
3492;1;1;1;1;1;1
3802;1;1;0;1;0;1
20941;0;0;0;1;0;0
17092;0;1;0;1;0;1
17476;0;1;0;1;0;1
14090;0;1;0;1;0;0
10515;0;0;0;1;0;1
21260;0;0;0;1;0;1
8101;1;1;1;1;1;1
5844;1;1;1;1;1;1
8726;1;1;1;1;1;1
8309;1;1;1;1;1;1
16;1;1;1;1;1;1
17090;0;1;0;1;0;1
22161;0;1;0;1;0;0
14817;0;0;1;0;1;0
10632;0;1;1;1;0;1
9094;1;1;1;1;1;1
6469;1;1;1;1;1;1
4700;1;1;1;1;1;1
19755;0;1;0;0;0;0
21443;0;0;1;0;1;0
18625;1;0;0;0;0;0
11227;1;1;1;1;0;1
649;0;0;0;0;0;1
5507;1;1;1;1;1;1
81;1;1;1;1;1;1
14718;0;0;0;0;1;0
21504;0;0;1;0;1;0
8039;1;1;1;1;1;1
16442;0;1;0;1;0;1
12897;0;0;0;1;0;1
13306;1;0;0;0;0;0
12758;1;0;0;0;0;0
6257;1;1;1;1;1;1
20107;0;0;0;1;0;0
11160;0;1;1;1;1;1
2197;1;0;0;0;0;0
6593;1;1;1;1;1;1
18641;1;0;0;0;0;0
6459;0;0;0;1;0;1
7781;1;0;1;0;1;0
17206;0;1;0;1;0;1
10324;1;1;1;1;1;1
19230;0;0;0;0;1;0
21345;0;1;0;1;0;0
17273;0;1;0;1;0;1
4447;1;1;1;1;1;1
14686;0;1;0;0;0;1
4475;1;1;1;1;0;1
12326;1;1;0;1;1;1
12442;0;0;0;0;1;0
18072;0;0;1;0;0;0
2574;1;1;1;1;1;1
14040;0;0;0;1;0;0
19880;0;0;0;1;0;0
5395;1;1;1;1;1;1
5318;1;1;1;1;1;1
22440;0;1;0;1;0;0
16529;0;1;0;1;0;1
14678;0;0;1;0;0;1
17033;0;1;0;1;0;1
7145;1;1;1;1;0;1
9395;1;1;1;1;1;1
17589;0;1;0;1;0;1
15451;0;1;0;1;0;1
3247;1;1;1;1;1;1
7240;0;1;1;1;1;1
13944;0;1;1;1;0;1
6203;1;1;1;1;1;1
20677;0;0;0;0;1;0
4790;1;1;1;1;0;1
19891;0;0;0;0;1;0
6594;1;1;1;1;1;1
13732;0;0;1;1;1;1
17178;0;1;0;1;0;1
17459;0;1;0;1;0;1
17628;0;1;0;1;0;1
9886;1;1;1;1;1;1
13125;0;1;0;1;0;1
4549;1;1;1;1;1;1
22845;0;0;0;1;0;1
21828;1;0;1;0;0;0
6573;1;1;1;1;1;1
5817;1;1;1;1;1;1
564;1;1;1;1;1;1
16372;0;1;0;0;1;1
9995;1;1;1;1;1;1
17859;0;0;1;0;0;0
15696;0;1;0;1;0;1
5110;0;1;0;1;0;1
9922;1;1;1;1;1;1
21561;0;0;0;1;0;1
20372;1;0;0;0;0;0
6649;1;1;1;1;1;1
15765;0;1;0;1;0;1
22747;0;0;0;1;0;1
20606;0;0;0;0;0;1
3249;1;1;1;1;1;1
15554;0;1;0;0;1;1
10716;1;0;0;1;0;1
7908;1;0;0;0;0;0
15981;0;1;0;1;0;1
2403;1;1;1;1;1;1
17444;0;1;0;1;0;1
4533;1;1;1;1;1;1
16706;0;1;0;1;0;1
11063;0;0;0;0;1;0
11733;1;1;1;1;0;1
11459;1;1;0;1;1;1
10153;1;1;1;1;1;1
2549;1;1;1;1;1;1
15010;0;0;0;1;0;0
7064;1;1;1;1;1;1
6372;0;0;0;0;0;1
11873;1;1;1;1;0;1
12142;1;1;1;1;0;1
7748;0;1;0;1;0;1
14476;0;0;0;0;1;0
13932;0;1;0;1;1;1
9365;1;1;1;1;1;1
10732;1;0;0;0;1;0
2436;1;1;1;1;1;1
19309;0;0;0;0;0;1
11316;1;1;1;1;0;1
2133;1;1;1;1;1;1
1192;1;1;1;1;1;1
20496;1;0;0;0;0;0
13501;0;1;0;1;1;1
10789;0;0;0;0;0;1
22699;0;0;0;1;0;1
22115;0;1;0;0;0;1
14396;1;0;0;0;0;0
13667;1;1;1;0;0;1
14554;0;0;0;0;0;1
4935;0;1;0;1;0;0
10268;1;1;1;1;1;1
10915;0;0;1;1;1;1
17011;0;1;0;1;0;1
10913;1;0;0;1;1;1
3430;1;1;1;1;1;1
20490;1;0;0;0;0;0
20957;0;0;0;1;0;0
6315;1;1;1;1;1;1
6434;1;1;1;1;1;1
18235;0;0;0;0;1;0
9739;1;1;1;1;1;1
12941;0;1;0;1;0;1
6546;1;1;1;1;1;1
10979;0;1;0;0;1;1
13779;1;0;1;1;0;1
10906;0;0;0;0;0;1
7625;1;0;0;0;0;0
22394;0;1;0;1;0;0
15271;0;0;0;1;0;0
15679;0;1;0;1;0;1
2041;1;1;1;1;0;1
140;1;1;1;1;1;1
18127;0;0;1;0;0;0
17541;0;1;0;1;0;1
506;0;0;0;1;0;0
8177;1;1;1;1;1;1
14990;0;0;0;1;0;0
20449;1;0;0;0;0;0
22292;0;1;0;0;0;1
18029;0;0;0;0;1;0
900;1;1;1;1;1;1
1683;1;1;1;1;1;1
21689;0;0;1;0;1;0
2519;1;1;1;1;1;1
7363;1;1;1;0;0;1
20492;1;0;0;0;0;0
5636;1;1;1;1;1;1
2540;1;1;1;1;1;1
20607;0;0;0;0;0;1
22075;0;1;0;0;0;1
11339;1;1;0;1;1;1
11153;1;0;1;1;1;1
11411;1;1;1;1;0;1
11032;0;0;0;1;0;0
585;1;1;1;1;1;1
13383;0;1;0;1;1;1
18921;1;0;0;0;0;0
9201;1;1;1;1;1;1
10039;1;1;1;1;1;1
7546;1;1;1;1;0;1
17018;0;1;0;1;0;1
5142;1;1;0;1;0;1
11812;1;0;1;1;1;1
12127;1;1;1;1;0;1
8068;0;1;0;1;0;1
10045;1;1;1;1;1;1
13655;0;1;1;1;0;1
9473;1;1;1;1;1;1
22688;0;0;0;1;0;1
4535;1;1;1;1;1;1
14117;0;0;0;1;0;1
21389;0;0;1;0;1;0
6984;1;1;1;1;1;1
2614;1;1;1;1;1;1
13711;1;1;1;1;0;0
15069;0;0;0;1;0;0
17989;0;0;1;0;0;0
19592;0;1;0;0;0;0
2266;1;1;1;1;1;1
18120;0;0;1;0;0;0
6962;1;1;1;1;1;1
12925;0;0;0;1;0;1
9544;1;1;1;1;1;1
9309;1;1;1;1;1;1
22113;0;1;0;1;0;0
3611;1;1;1;1;1;1
14106;0;0;0;1;0;1
6773;1;1;1;1;1;1
17963;0;0;0;0;1;0
20394;1;0;0;0;0;0
3062;1;1;1;1;1;1
1315;1;1;1;1;1;1
1845;1;0;0;0;0;0
18488;1;0;0;0;0;0
9879;1;1;1;1;1;1
20177;0;0;1;0;0;0
13620;1;1;1;0;0;1
212;1;0;1;1;1;1
9305;1;1;1;1;1;1
7932;1;1;1;1;1;1
16056;0;1;0;1;0;1
20681;0;0;0;0;1;0
1291;1;1;1;1;1;1
2336;0;0;0;1;0;1
7799;1;1;1;1;0;1
5037;1;1;1;1;1;1
19743;0;1;0;0;0;0
15441;0;1;0;1;0;1
16136;0;1;0;1;0;1
13167;0;0;0;1;0;0
21348;0;0;0;1;0;1
21163;0;0;0;1;0;1
13266;0;0;0;1;0;0
17030;0;1;0;1;0;1
16728;0;1;0;1;0;1
3796;0;0;0;1;0;1
1891;0;1;1;1;1;1
4827;1;1;1;1;0;1
2309;0;1;0;1;0;1
15899;0;1;0;1;0;1
21785;1;0;0;0;0;1
11639;0;1;1;1;0;1
4388;1;1;1;1;1;1
11738;1;1;1;1;1;0
7074;1;1;1;1;0;1
19536;0;0;0;0;1;0
547;1;1;1;1;1;1
13560;0;1;1;1;0;1
19523;0;0;0;0;1;0
21001;0;0;0;1;0;0
18416;1;0;0;0;0;0
22089;0;1;0;1;0;0
14985;0;0;0;1;0;1
22311;0;1;0;1;0;0
7684;0;1;0;1;0;1
22255;0;1;0;1;0;0
13326;1;0;0;0;0;0
12046;0;1;1;1;0;1
8494;1;1;1;1;1;1
13387;0;1;1;1;0;1
958;1;1;1;1;1;1
5024;1;1;1;1;1;1
13463;0;1;0;1;1;1
11858;1;1;1;1;0;1
20281;1;0;0;0;0;0
4966;1;1;1;1;1;1
15950;1;0;1;0;1;0
18892;0;0;0;0;1;0
14794;0;0;0;0;1;0
16033;0;1;1;0;0;1
388;1;1;1;1;1;1
3755;1;1;1;1;1;1
5171;1;1;1;1;1;1
21776;1;0;0;0;1;0
17724;0;0;0;1;0;0
2682;1;1;1;1;1;1
16631;0;1;0;1;0;1
16225;1;1;0;0;0;1
448;1;1;1;1;1;1
1062;1;1;1;1;1;1
6115;0;0;0;0;1;0
1061;1;1;1;1;1;1
14783;0;0;0;0;1;0
4301;1;1;1;1;1;1
5717;1;1;1;1;1;1
5867;1;1;1;1;1;1
1814;1;1;1;1;1;1
17554;0;1;0;1;0;1
13411;1;1;1;1;0;0
22027;0;1;0;0;0;1
21919;0;1;0;0;0;1
1928;1;1;1;1;1;1
20780;0;0;0;1;0;0
10469;0;0;0;1;0;1
5852;1;1;1;1;1;1
21632;0;0;1;0;1;0
5314;1;1;1;1;1;1
17304;0;1;0;1;0;1
18564;1;0;0;0;0;0
3718;1;1;1;1;1;1
5399;1;1;1;1;1;1
6236;1;1;1;1;1;1
13509;0;1;1;1;0;1
8083;1;1;1;1;1;1
13597;0;1;1;1;0;1
2946;0;0;0;1;0;1
8306;1;1;1;1;1;1
9;1;1;1;1;1;1
14708;0;0;0;1;0;1
7682;0;1;0;1;1;1
3538;1;1;1;1;1;1
13322;1;0;0;0;0;0
4212;1;1;1;1;1;1
13111;0;1;0;0;0;0
19483;0;0;0;0;1;0
2212;1;1;1;1;1;1
5763;1;1;1;1;0;1
22715;0;0;0;1;0;1
1111;1;1;1;1;1;1
9050;1;1;1;1;1;1
12916;0;1;0;1;0;1
2391;1;1;1;1;1;1
2839;1;1;1;1;1;1
22466;0;1;0;0;0;1
22885;0;0;0;1;0;1
19278;0;0;0;0;0;1
18372;0;0;1;0;0;0
2816;1;1;1;1;1;1
4730;1;0;1;1;1;1
4347;0;1;1;1;1;1
13081;0;1;0;1;0;0
20766;0;0;0;1;0;0
3900;1;1;1;1;1;1
22487;0;1;0;0;0;1
19634;0;1;0;0;0;0
22376;0;1;0;0;0;1
9819;1;1;1;1;1;1
8463;1;1;1;1;1;1
11166;1;1;1;1;0;1
21557;0;0;0;0;1;1
13877;1;1;1;0;0;1
13159;0;1;0;1;0;1
13569;0;1;1;1;0;1
15667;0;1;0;1;0;1
15636;0;0;1;1;1;0
3020;1;1;1;1;1;1
2128;1;1;1;1;1;1
10727;1;0;0;0;0;0
15954;0;1;0;1;0;1
8619;1;1;1;1;1;1
9871;1;1;1;1;1;1
19292;0;0;0;0;0;1
8308;1;1;1;1;1;1
22068;0;1;0;1;0;0
12500;0;1;0;1;0;1
12771;1;0;0;0;0;0
17560;0;1;0;1;0;1
8285;1;1;1;1;1;1
7383;1;0;1;0;1;0
7187;0;1;1;1;1;1
15914;0;1;0;1;0;1
4014;1;1;1;1;1;1
6211;1;1;1;1;1;1
13174;0;1;0;1;0;0
11920;0;1;1;1;1;1
6498;1;1;1;1;1;1
19887;0;0;0;1;0;0
19129;0;0;0;0;0;1
5380;1;1;1;1;1;1
22948;0;0;0;1;0;1
14001;0;1;0;1;1;1
21746;0;0;0;1;0;1
14544;0;0;0;1;0;1
15025;0;0;0;1;0;0
4624;1;1;1;1;1;1
22198;0;1;0;0;0;1
20807;0;0;0;1;0;0
12800;0;0;0;0;0;1
2145;1;1;1;1;1;1
22970;0;0;0;1;0;1
16689;0;1;0;1;0;1
6860;1;1;1;1;1;1
728;1;1;1;1;1;1
19482;0;0;0;0;1;0
1809;1;1;1;1;1;1
2147;1;1;1;1;1;1
14875;0;1;0;0;0;1
16511;0;1;0;1;0;1
14763;0;0;0;1;0;1
7419;0;1;0;1;1;1
3946;0;0;1;1;0;0
21112;0;0;0;1;0;1
18832;1;0;0;0;0;0
14806;0;0;0;0;1;0
18804;1;0;0;0;0;0
2099;1;1;1;1;1;1
16330;1;1;0;1;0;0
19978;0;0;0;1;0;0
764;0;0;0;0;1;0
10660;0;1;1;1;0;1
22127;0;1;0;0;0;1
19465;0;0;0;0;1;0
4996;0;0;0;0;1;0
18605;1;0;0;0;0;0
12432;0;1;0;1;0;1
16965;0;1;0;1;0;1
